model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_3_minfreq_2,log,66,123.4038546464138,373.1812851259539,0.653276653564541,16.246615582783505
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_3_minfreq_2,log,65,123.4550968850413,373.55614553577425,0.6525797368661126,16.27592352684853
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_3_minfreq_2,log,62,123.47366492931393,373.4806350527932,0.6527201774436706,16.07713693184938
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_3_minfreq_2,log,61,123.54177147809561,373.8877552800175,0.6519626457988872,16.119629410967676
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_3_minfreq_5,log,65,123.92238140037877,379.47707942331306,0.6414791043949013,16.219597246595043
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_3_minfreq_10,log,66,123.92355625167035,367.2765486267442,0.6641620494358546,19.682304063127717
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_3_minfreq_5,log,66,124.00349636929883,379.61157999117813,0.6412249134971836,16.28914361135878
ridge,trusted_recommended_features,log_ridge_alpha_0_3_minfreq_5,log,67,124.02952532131803,380.2930849945346,0.6399355613941561,16.87086630651101
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_3_minfreq_5,log,66,124.0377736364912,380.61961293863243,0.6393169775698448,16.826732114201434
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_3_minfreq_5,log,62,124.1090937262909,381.67787910735717,0.637308519464094,15.826187440664306
ridge,trusted_recommended_features,log_ridge_alpha_0_3_minfreq_10,log,67,124.19661990351729,368.2250216613935,0.6624252408142726,19.576521343405773
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_3_minfreq_10,log,62,124.21472546622591,369.4574898668176,0.6601616986656418,19.379443306786314
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_3_minfreq_5,log,61,124.22358675131699,380.871424735857,0.638839575560362,15.780906274324451
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_3_minfreq_5,log,62,124.30506487759143,380.9913774549211,0.6386120499749819,15.934653986768097
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_3_minfreq_10,log,63,124.3515548779533,369.707359144385,0.6597018684127596,19.70951037469476
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_3_minfreq_5,log,63,124.38599519169324,382.73347770329093,0.635299568629365,15.875036555972123
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_3_minfreq_10,log,65,124.85150233277142,369.09913087579486,0.6608206380633095,19.756345432584375
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_3_minfreq_10,log,66,124.92021363171443,369.17524494053833,0.6606807353671471,19.686241470909636
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_3_minfreq_10,log,61,125.07741829305549,370.31735515494074,0.6585779970831178,21.242950424528907
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_3_minfreq_10,log,62,125.15082783266523,370.5736783523068,0.658105188203334,20.86100636020538
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_1_minfreq_2,log,66,135.53482086894243,459.0411017931647,0.4753779739294792,17.42548637694466
ridge,trusted_extended_traficom_stack,log_ridge_alpha_1_minfreq_2,log,62,135.6063629315705,459.654110924875,0.4739758649486314,17.70656219037951
ridge,trusted_manual_all_features_set,log_ridge_alpha_1_minfreq_2,log,63,135.67775090040695,459.759078549598,0.4737355894577445,17.789901564754445
ridge,trusted_recommended_features,log_ridge_alpha_1_minfreq_2,log,67,135.68309265516612,459.5024449313186,0.4743229381465406,17.53393187833455
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_1_minfreq_5,log,66,135.69523199883403,461.04066006545565,0.47079756913145543,17.62134233283524
ridge,trusted_extended_traficom_stack,log_ridge_alpha_1_minfreq_5,log,62,135.75624521354464,461.4450892692673,0.46986871921146567,17.424290440748166
ridge,trusted_recommended_features,log_ridge_alpha_1_minfreq_5,log,67,135.7737638302165,461.16561477507605,0.47051067340690556,17.74769412210284
